Amplitude
0.2413793
0.20689656
0.22413793
0.20689656
0.2413793
0.22413793
0.20689656
0.1724138
0.1724138
0.18965517
0.18965517
0.1724138
0.1724138
0.13793103
0.15517241
0.13793103
0.15517241
0.12068965
0.13793103
0.15517241
0.13793103
0.13793103
0.13793103
0.10344828
0.12068965
0.13793103
0.15517241
0.13793103
0.12068965
0.10344828
0.13793103
0.13793103
0.12068965
0.10344828
0.12068965
0.10344828
0.12068965
0.10344828
0.10344828
0.10344828
0.12068965
0.12068965
0.10344828
0.10344828
0.12068965
0.10344828
0.12068965
0.0862069
0.12068965
0.10344828
0.0862069
0.15517241
0.10344828
0.15517241
0.12068965
0.12068965
0.15517241
0.13793103
0.13793103
0.13793103
0.15517241
0.15517241
0.13793103
0.1724138
0.15517241
0.15517241
0.13793103
0.15517241
0.1724138
0.15517241
0.15517241
0.13793103
0.15517241
0.15517241
0.15517241
0.15517241
0.13793103
0.15517241
0.13793103
0.12068965
0.15517241
0.1724138
0.13793103
0.1724138
0.15517241
0.13793103
0.15517241
0.15517241
0.18965517
0.1724138
0.1724138
0.1724138
0.15517241
0.18965517
0.18965517
0.18965517
0.20689656
0.20689656
0.20689656
0.18965517
0.18965517
0.18965517
0.2413793
0.20689656
0.22413793
0.2413793
0.2413793
0.25862068
0.20689656
0.2413793
0.2413793
0.22413793
0.22413793
0.2413793
0.2413793
0.22413793
0.2413793
0.2413793
0.25862068
0.25862068
0.22413793
0.25862068
0.22413793
0.25862068
0.25862068
0.2413793
0.25862068
0.2413793
0.2413793
0.22413793
0.22413793
0.2413793
0.2413793
0.2413793
0.22413793
0.2413793
0.2413793
0.22413793
0.20689656
0.20689656
0.22413793
0.18965517
0.20689656
0.18965517
0.20689656
0.18965517
0.20689656
0.18965517
0.18965517
0.18965517
0.1724138
0.18965517
0.18965517
0.15517241
0.15517241
0.1724138
0.1724138
0.15517241
0.1724138
0.13793103
0.18965517
0.15517241
0.1724138
0.1724138
0.1724138
0.15517241
0.13793103
0.15517241
0.15517241
0.13793103
0.15517241
0.13793103
0.15517241
0.12068965
0.1724138
0.15517241
0.13793103
0.15517241
0.13793103
0.15517241
0.13793103
0.15517241
0.13793103
0.13793103
0.15517241
0.13793103
0.15517241
0.13793103
0.13793103
0.12068965
0.12068965
0.12068965
0.13793103
0.13793103
0.12068965
0.12068965
0.12068965
0.10344828
0.10344828
0.10344828
0.10344828
0.0862069
0.0862069
0.0862069
0.0862069
0.0862069
0.06896552
0.06896552
0.06896552
0.05172414
0.05172414
0.06896552
0.05172414
0.05172414
0.05172414
0.05172414
0.03448276
0.05172414
0.05172414
0.06896552
0.01724138
0.05172414
0.01724138
0.01724138
0.03448276
0.01724138
0.01724138
0.0
0.01724138
0.0
0.0
0.0
